content,content_stemmed,label_roberta,label_rating,label_leksikon,label
ini smsnya dikirim kemana???? penerima sms null manabisa dikirim??? ribet amat!!!,"['smsnya', 'kirim', 'mana', 'terima', 'sms', 'null', 'manabisa', 'kirim', 'ribet']",Negative,Negative,Positive,Negative
Ok,['ok'],Negative,Positive,Positive,Positive
Bagusss,['bagus'],Positive,Positive,Positive,Positive
Kerenn,['keren'],Positive,Positive,Positive,Positive
Mantap,['mantap'],Positive,Positive,Positive,Positive
Penggunaannya mudah dan praktis.. pokonya is the best,"['guna', 'mudah', 'praktis', 'pokok', 'is', 'the', 'best']",Negative,Positive,Positive,Positive
kenapa mau masuk kok susah sekali padahal full internet tlg di bntu,"['masuk', 'susah', 'full', 'internet', 'tolong', 'bantu']",Negative,Positive,Negative,Negative
Sangat membatu,"['sangat', 'batu']",Negative,Positive,Positive,Positive
Ini gimna udh ke sekian kalinya verifikasi ulang hari ini aj udh 2x verifikasi ulang walaupun pulsanya ga seberapa tapi bikin ribet aja,"['sekian', 'kali', 'verifikasi', 'ulang', 'kali', 'verifikasi', 'ulang', 'pulsa', 'tidak', 'bikin', 'ribet']",Negative,Negative,Negative,Negative
Tolong. Di perbaiki. Uda update. Malah. Sering. Out. GK bisa masuk a. .transaksi. Juga jadi. Ribet Uda. Download. App malah GK bisa. Masuk,"['tolong', 'baik', 'update', 'out', 'tidak', 'masuk', 'a', 'transaksi', 'ribet', 'download', 'aplikasi', 'tidak', 'masuk']",Negative,Positive,Negative,Negative
"transferan masuk, tapi saldonya tidak bertambah ?","['transfer', 'masuk', 'saldo', 'tidak', 'tambah']",Negative,Negative,Negative,Negative
Cepat mantap,"['cepat', 'mantap']",Negative,Positive,Positive,Positive
"Mohon maaf ini gimna yh BCA mobile saya gak bisa digunakan beberapa hari sampai saat mau login keterangan y koneksi jaringan tdk stabil,apakah sistem aplikasi y lagi maintence atau gimana yha","['mohon', 'maaf', 'ya', 'bca', 'mobile', 'tidak', 'login', 'terang', 'ya', 'koneksi', 'jaring', 'tidak', 'stabil', 'sistem', 'aplikasi', 'ya', 'maintence', 'ya']",Negative,Positive,Positive,Positive
kenapa sih keluhan nasabah selalu saja ke logout sendri dgn tulisan menunggu² erer 205 😥,"['sih', 'keluh', 'nasabah', 'logout', 'tulis', 'tunggu', 'erer']",Negative,Positive,Positive,Positive
Nice,['nice'],Negative,Positive,Positive,Positive
Jos,['jos'],Negative,Positive,Positive,Positive
tolong balikin menu edit diinbox menu m-transfer,"['tolong', 'balikin', 'menu', 'edit', 'diinbox', 'menu', 'transfer']",Negative,Negative,Positive,Negative
Apk sampah,"['aplikasi', 'sampah']",Negative,Negative,Negative,Negative
"Aku udh 2 kali ngalamin ini, kalo ada transfer masuk di potong 10 rb terus, padahal biaya admin sudah dipotong. Tapi pas cek mutasi rekening tercatabg saldo masuk sekian tapi pas cek saldonya kurang 10 rb. Mohon penjelasannya, kenapa bisa gitu?","['kali', 'ngalamin', 'transfer', 'masuk', 'potong', 'ribu', 'biaya', 'admin', 'potong', 'pas', 'cek', 'mutasi', 'rekening', 'tercatabg', 'saldo', 'masuk', 'sekian', 'pas', 'cek', 'saldo', 'kurang', 'ribu', 'mohon', 'jelas']",Negative,Positive,Negative,Negative
"Kek mna si keluar mulu bca saya,sinyal ada malah pesan tidak terkirim padahal pulsa ada","['kayak', 'sih', 'mulu', 'bca', 'sinyal', 'pesan', 'tidak', 'kirim', 'pulsa']",Negative,Positive,Negative,Negative
Aman dan nyaman,"['aman', 'nyaman']",Negative,Positive,Positive,Positive
Sangat puas,"['sangat', 'puas']",Negative,Positive,Positive,Positive
Aplikasi mobile banking plng ribet,"['aplikasi', 'mobile', 'banking', 'plng', 'ribet']",Negative,Negative,Negative,Negative
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
BCA sya gbsa di loginin ini gmn caranya my BCA SMA BCA mobile juga udh di coba tetep gbsa gmn solusinya,"['bca', 'gbsa', 'loginin', 'my', 'bca', 'bca', 'mobile', 'coba', 'gbsa', 'solusi']",Negative,Negative,Positive,Negative
MMUDAH AMAN LANCAR ( M A L),"['mmudah', 'aman', 'lancar', 'a', 'l']",Negative,Positive,Positive,Positive
"Utk layanan penggantian kartu atm secara online tolong segera ditingkatkan. Pengiriman ke-1 gagal dikarenakan nama tidak dikenal & ke-2 gagal lagi dikarenakan mengirim ke nasabah lain. Ekspedisi BCA tdak ada menghubungi telpon saya sama sekali pdhal alamat & keterangan sdah lengkap. Alasan yang tidak masuk akal, layanan yg diberikan sungguh mengecewakan buat apa ada layanan online jika tdak berjalan dg seharusnya. Pekerja kurang Profesional. Tetap mengajukan online spya benar"" ditingkatkan lagi","['layan', 'ganti', 'kartu', 'atm', 'online', 'tolong', 'tingkat', 'kirim', 'gagal', 'nama', 'tidak', 'kenal', 'gagal', 'kirim', 'nasabah', 'ekspedisi', 'bca', 'tidak', 'hubung', 'telpon', 'alamat', 'terang', 'lengkap', 'alas', 'tidak', 'masuk', 'akal', 'layan', 'sungguh', 'kecewa', 'layan', 'online', 'tidak', 'jalan', 'kerja', 'kurang', 'profesional', 'aju', 'online', 'spya', 'tingkat']",Negative,Negative,Negative,Negative
"Ini tolol amat sih bca mobile, Sandi pin gak di rubah kok.. malah salah pin tolol dari sistem nya eror","['tolol', 'sih', 'bca', 'mobile', 'sandi', 'pin', 'tidak', 'rubah', 'salah', 'pin', 'tolol', 'sistem', 'eror']",Negative,Negative,Negative,Negative
Ini aplikasi kenapa yah? Kok error-error terus?,"['aplikasi', 'ya', 'error', 'error']",Negative,Negative,Negative,Negative
berguna bgt,"['guna', 'banget']",Negative,Positive,Positive,Positive
"mau log in aja gakbisa, download yg my bca,hrus mengaktifkan dulu lewat aplikasi bca mobile,tpi mau login aja,bilangnya jaringan terputus,pdahal sinyal ada..tolong perbaiki dong","['log', 'gakbisa', 'download', 'my', 'bca', 'aktif', 'aplikasi', 'bca', 'mobile', 'login', 'bilang', 'jaring', 'putus', 'sinyal', 'tolong', 'baik']",Negative,Negative,Positive,Negative
"Ganti HP, Susah verifikasi. Gagal terus","['ganti', 'hp', 'susah', 'verifikasi', 'gagal']",Negative,Negative,Negative,Negative
Cs kocak,"['cs', 'kocak']",Negative,Negative,Negative,Negative
Kok gak bisa diinstal,"['tidak', 'diinstal']",Negative,Positive,Negative,Negative
Bagus,['bagus'],Positive,Positive,Positive,Positive
Kenapa setelah apk di perbarui M bengking BCA saya malah Keluar?,"['aplikasi', 'baru', 'bengking', 'bca']",Negative,Negative,Positive,Negative
Kenapa gak bis donload mobile banking BCA,"['tidak', 'bis', 'donload', 'mobile', 'banking', 'bca']",Negative,Negative,Negative,Negative
kureng,['reng'],Negative,Positive,Positive,Positive
Sangat membantu .. terima kasih,"['sangat', 'bantu', 'terima', 'kasih']",Negative,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
Sangat baik,"['sangat', 'baik']",Negative,Negative,Positive,Negative
lemot amat GK bisa kebuka,"['lot', 'tidak', 'buka']",Negative,Positive,Negative,Negative
baik,['baik'],Positive,Positive,Positive,Positive
"Sangat bagus, setelah ganti nomer di hp, aplikasi langsung tidak bisa di pakai. Beda letak kartu sim juga ttp tidak bisa. Keren sekuriti nya..","['sangat', 'bagus', 'ganti', 'nomer', 'hp', 'aplikasi', 'langsung', 'tidak', 'pakai', 'beda', 'letak', 'kartu', 'sim', 'tidak', 'keren', 'sekuriti']",Negative,Positive,Negative,Negative
"Susah untuk TF antar bang, sending terus","['susah', 'tf', 'abang', 'sending']",Negative,Positive,Negative,Negative
Terima kasih,"['terima', 'kasih']",Negative,Positive,Positive,Positive
Kode otp dikirim lewat SMS namun tidak pernah ada SMS masuk,"['kode', 'otp', 'kirim', 'sms', 'tidak', 'sms', 'masuk']",Negative,Positive,Negative,Negative
Good job,"['good', 'job']",Negative,Positive,Positive,Positive
mau aktivasi aja gagal mulu🤮,"['aktivasi', 'gagal', 'mulu']",Negative,Negative,Negative,Negative
Baik,['baik'],Positive,Negative,Positive,Positive
Terimakasih aplikasi mudah untuk di gunakan,"['terima', 'kasih', 'aplikasi', 'mudah']",Negative,Positive,Positive,Positive
ok,['ok'],Negative,Positive,Positive,Positive
Ga bisa milih inbok yg mau di hapus..ribet skrg ga Kya versi Sblmnya,"['tidak', 'pilih', 'inbok', 'hapus', 'ribet', 'tidak', 'kaya', 'versi']",Negative,Negative,Negative,Negative
Baik,['baik'],Positive,Positive,Positive,Positive
Sangat memuas kan,"['sangat', 'muas']",Negative,Positive,Positive,Positive
Notifikasi debit online kenapa motong pulsa 1rb ya?,"['notifikasi', 'debit', 'online', 'motong', 'pulsa', 'ribu', 'ya']",Negative,Negative,Positive,Negative
kenapa hp nggak support,"['hp', 'tidak', 'support']",Negative,Positive,Negative,Negative
Knp sih gak bisa akses mbanking BCA udh di ulang berapa kali,"['sih', 'tidak', 'akses', 'mbanking', 'bca', 'ulang', 'kali']",Negative,Negative,Negative,Negative
"selamat siang,ini kenapa bca mobile saya ga bisa dibuka/log in keterangan awal no handphone tidak dikenal padahal no tidak pernah ganti saya coba close apk pas dibuka minta input no kartu atm sedangkan saya belum kartu atm atau buku rekening saya hanya gunakan handphone saja mohon solusinya,,harus lapor atau komplai kemana saya ini ? trimakasih","['selamat', 'siang', 'bca', 'mobile', 'tidak', 'dibukalog', 'terang', 'no', 'handphone', 'tidak', 'kenal', 'no', 'tidak', 'ganti', 'coba', 'close', 'aplikasi', 'pas', 'buka', 'input', 'no', 'kartu', 'atm', 'belum', 'kartu', 'atm', 'buku', 'rekening', 'handphone', 'mohon', 'solusi', 'lapor', 'komplai', 'mana', 'terima', 'kasih']",Negative,Positive,Positive,Positive
tidak bisa masuk di hp dengan OS rendah,"['tidak', 'masuk', 'hp', 'os', 'rendah']",Negative,Positive,Negative,Negative
Bagus sangat membantu,"['bagus', 'sangat', 'bantu']",Negative,Positive,Positive,Positive
GALUH RAMADHON,"['galuh', 'ramadhon']",Negative,Positive,Positive,Positive
Kenapa habis update kok fitur hapus inbox dihilangkan min???,"['habis', 'update', 'fitur', 'hapus', 'inbox', 'hilang', 'min']",Negative,Positive,Negative,Negative
Kenapa lampu indikasi nya tidak mau berubah warna menjadi hijau.??? Apakah lagi gangguan atau gimana.????,"['lampu', 'indikasi', 'tidak', 'ubah', 'warna', 'hijau', 'ganggu']",Negative,Positive,Negative,Negative
Sangat memuaskan,"['sangat', 'muas']",Negative,Positive,Positive,Positive
Lampu indikatornya merah trus,"['lampu', 'indikator', 'merah']",Negative,Positive,Positive,Positive
"Ini gimana sih aplikasi nya Tiba2 keluar sendiri udah di update tetep gak bisa, tolong diperbaiki lagi klo gk bisa pake mbca susah karena ini memudahkan untuk transfer lewat hp, dri kmrin udah dicoba berkali kali krim sms gagal terus","['sih', 'aplikasi', 'update', 'tidak', 'tolong', 'baik', 'tidak', 'pakai', 'mbca', 'susah', 'mudah', 'transfer', 'hp', 'kemarin', 'coba', 'kali', 'kali', 'krim', 'sms', 'gagal']",Negative,Positive,Negative,Negative
"Padahal kemarin baru aja bikin atm BCA. Sekarang mau verifikasi BCAMobile ga bisa. Nyesel ga sih, baru kemarin saya bikin. Udh kena masalah aja. Cs dari wa katanya suruh nunggu. Udh beberapa kali masih saja ga bisa verifikasi. Pulsa juga masih, nomor tlp sesuai yang saya daftarkan.","['kemarin', 'bikin', 'atm', 'bca', 'verifikasi', 'bcamobile', 'tidak', 'sesal', 'tidak', 'sih', 'kemarin', 'bikin', 'kena', 'cs', 'wa', 'suruh', 'tunggu', 'kali', 'masih', 'tidak', 'verifikasi', 'pulsa', 'masih', 'nomor', 'telepon', 'sesuai', 'daftar']",Negative,Negative,Negative,Negative
intellejen,['intellejen'],Negative,Positive,Positive,Positive
Gabisa login,"['tidak', 'login']",Negative,Negative,Negative,Negative
Terima kasih bentuk pelayanan via aplikasinya / bca mobile tingkatkan terus inovasi nya....👍👍👍,"['terima', 'kasih', 'bentuk', 'layan', 'via', 'aplikasi', 'bca', 'mobile', 'tingkat', 'inovasi']",Negative,Positive,Positive,Positive
BCA Mobile sangat membantu kami,"['bca', 'mobile', 'sangat', 'bantu']",Negative,Positive,Positive,Positive
"Eror aplikasinya Masa disuruh verifikasi ulang mulu, ngabisin pulsa aja","['eror', 'aplikasi', 'suruh', 'verifikasi', 'ulang', 'mulu', 'ngabisin', 'pulsa']",Negative,Negative,Negative,Negative
Good,['good'],Negative,Positive,Positive,Positive
akses internet terputus setelah update ke versi terbaru,"['akses', 'internet', 'putus', 'update', 'versi', 'baru']",Negative,Negative,Positive,Negative
Sangat baik,"['sangat', 'baik']",Negative,Positive,Positive,Positive
Sangat jos tapi potongan nya terlalu besar untuk saya hehehehe,"['sangat', 'jos', 'potong', 'hehehehe']",Negative,Positive,Negative,Negative
Ngabisin pulsa aja nih minta update tapi aktivasi ga bisa-bisa shiyalant doangan lu,"['ngabisin', 'pulsa', 'nih', 'update', 'aktivasi', 'tidak', 'shiyalant', 'doang']",Negative,Negative,Negative,Negative
Baik,['baik'],Positive,Positive,Positive,Positive
"Minta tolong menu edit pada inbox di sediakan kembali, karena jika ingin menghapus inbox itu susah!!!","['tolong', 'menu', 'edit', 'inbox', 'sedia', 'hapus', 'inbox', 'susah']",Negative,Negative,Negative,Negative
Ok,['ok'],Negative,Positive,Positive,Positive
"Saldo saya hilang dan semua riwayat transaksinya pun hilang Setelah melakukan Registrasi ulang karena terblokir , uang nya gak seberapa tapi pelayanannya bikin kecewa","['saldo', 'hilang', 'riwayat', 'transaksi', 'hilang', 'registrasi', 'ulang', 'blokir', 'uang', 'tidak', 'layan', 'bikin', 'kecewa']",Negative,Positive,Negative,Negative
"Udah dua hari gabisa log in, cape banget, udah ke atm sana sini, chat operator, tapi tetep sama aja","['tidak', 'log', 'capek', 'banget', 'atm', 'chat', 'operator']",Negative,Negative,Negative,Negative
Jadi lebih mudah bertransaksinya,"['mudah', 'transaksi']",Negative,Positive,Positive,Positive
Memudahkan bertransaksi dengan BCA MOBILE,"['mudah', 'transaksi', 'bca', 'mobile']",Negative,Positive,Positive,Positive
Habis pulsa 5.000 ujung2nya disuruh act di ATM,"['habis', 'pulsa', 'ujung', 'suruh', 'act', 'atm']",Negative,Negative,Negative,Negative
bagus dan sangat tetbantu,"['bagus', 'sangat', 'tetbantu']",Negative,Positive,Positive,Positive
Sya sudah verikasi 2 kali bego banget ini mbenkingnya,"['verikasi', 'kali', 'bego', 'banget', 'mbenkingnya']",Negative,Negative,Positive,Negative
"Terimakasih, update kali ini sudah seperti semula,tidak perlu repot-repot lagi non aktifkan aksebilitas, terimakasih","['terima', 'kasih', 'update', 'kali', 'tidak', 'repot', 'repot', 'non', 'aktif', 'aksebilitas', 'terima', 'kasih']",Negative,Positive,Negative,Negative
Manta,['mantan'],Negative,Positive,Negative,Negative
Kenapa tidak bisa dibuka sama sekali ya apk nya sekarang?,"['tidak', 'buka', 'ya', 'aplikasi']",Negative,Positive,Positive,Positive
Mantap Sukes selalu,"['mantap', 'sukes']",Negative,Positive,Positive,Positive
"BCA sedang gangguan kan, soalnya lampu indikatornya merah terus ya","['bca', 'ganggu', 'lampu', 'indikator', 'merah', 'ya']",Negative,Negative,Positive,Negative
"Ini BCA MOBILE App nya sdh ada solusi belum yaah? Saya juga mengalami hal sama, tolong pihak. BCA segera mengatasi masalah aplikasi ini... Saya sangat butuh transaksi.. Malah nggak bisa dipakek.... Harus selalu berpergian ke ATM dulu untuk transaksinya dan ngga mudahhh","['bca', 'mobile', 'aplikasi', 'solusi', 'belum', 'ya', 'alami', 'tolong', 'bca', 'atas', 'aplikasi', 'sangat', 'butuh', 'transaksi', 'tidak', 'dipakek', 'pergi', 'atm', 'transaksi', 'tidak', 'mudahhh']",Negative,Negative,Negative,Negative
Sangat menyenangkan dg aplikasi BCA mobile memudahkan transaksi,"['sangat', 'senang', 'aplikasi', 'bca', 'mobile', 'mudah', 'transaksi']",Negative,Positive,Positive,Positive
"verif wajah susahnya,gambar udah jelas gak bisa bisa juga","['verif', 'wajah', 'susah', 'gambar', 'tidak']",Negative,Negative,Negative,Negative
"Ribet ngaktifin financial,kalo emang gabisa cek data bilang aja dari awal gabisa aktifin scara online,nunggu lama cuma denger ketidak sesuaian data alasan macam apa itu data uda sesuai apalagi yang tida sesuai,ga skalian aja cantumin harus ke cabang tida bisa online,orang transaksi cuma narik sama nerima doang blum kebuka finansial transaksi apalagi yang kau minta pantex","['ribet', 'ngaktifin', 'financial', 'tidak', 'cek', 'data', 'bilang', 'tidak', 'aktifin', 'scara', 'online', 'tunggu', 'dengar', 'tidak', 'sesuai', 'data', 'alas', 'data', 'sesuai', 'tida', 'sesuai', 'tidak', 'skalian', 'cantumin', 'cabang', 'tida', 'online', 'orang', 'transaksi', 'tarik', 'terima', 'doang', 'belum', 'buka', 'finansial', 'transaksi', 'kau', 'pantex']",Negative,Negative,Negative,Negative
Bca paylater tidak disetujui,"['bca', 'paylater', 'tidak', 'tuju']",Negative,Negative,Negative,Negative
Bagus,['bagus'],Positive,Positive,Positive,Positive
Good,['good'],Negative,Positive,Positive,Positive
"Kecewa banget. Sebulan yg lalu sebelum dipaksa suruh update aplikasi BCA, masih lancar² saja. Tapi setelah saya update malah muncul error dan hang atau blank putih. Jadi selama sebulan ini sama sekali tidak menggunakan aplikasi BCA. Padahal BCA mobile adalah aplikasi bank yg sangat sering saya gunakan selain aplikasi bank yg lain. Tapi skrg terpaksa saya berhenti menggunakan aplikasi BCA mobile karena hang dan blank putih. Benar ya kata semua org. Yg dulu lebih baik drpd yg sekarang!!.","['kecewa', 'banget', 'bulan', 'paksa', 'suruh', 'update', 'aplikasi', 'bca', 'masih', 'lancar', 'update', 'muncul', 'error', 'hang', 'blank', 'putih', 'bulan', 'tidak', 'aplikasi', 'bca', 'bca', 'mobile', 'aplikasi', 'bank', 'sangat', 'aplikasi', 'bank', 'paksa', 'henti', 'aplikasi', 'bca', 'mobile', 'hang', 'blank', 'putih', 'ya', 'orang', 'baik']",Negative,Negative,Negative,Negative
"Ini kenapa gak bisa di buka bca mobile'a,suruh di pebaiki apa'a yg di perbaiki","['tidak', 'buka', 'bca', 'mobilea', 'suruh', 'baik', 'baik']",Negative,Positive,Positive,Positive
Bca Mobile kenapa sering lampu merah terus yang menyala padahal internet stabil,"['bca', 'mobile', 'lampu', 'merah', 'nyala', 'internet', 'stabil']",Negative,Positive,Positive,Positive
"aplikasi buruk, ngirim duit status berhasil, tapi duit gamasuk ke penerima, auto saranin rekan² jangan pake BCA!","['aplikasi', 'buruk', 'kirim', 'duit', 'status', 'hasil', 'duit', 'gamasuk', 'terima', 'auto', 'saran', 'rekan', 'pakai', 'bca']",Negative,Negative,Positive,Negative
Mau login gak bisa terus. Udah kirim SMS aktivasi berkali-kali masih aja gak bisa. Udah ngikutin saran buat pake koneksi nomor yang didaftarin masih jg gak bisa. Perbaiki dong,"['login', 'tidak', 'kirim', 'sms', 'aktivasi', 'kali', 'kali', 'masih', 'tidak', 'ikut', 'saran', 'pakai', 'koneksi', 'nomor', 'didaftarin', 'masih', 'tidak', 'baik']",Negative,Negative,Negative,Negative
Lancar,['lancar'],Negative,Positive,Positive,Positive
trm ksha,"['trm', 'ksha']",Negative,Positive,Positive,Positive
Sangat menghibur,"['sangat', 'hibur']",Negative,Positive,Positive,Positive
Ok sudah bagus. Apdetan yg terbaru ini menghilangkan keseharusan nonaktifkan aksesbilitas yg bikin ribet,"['ok', 'bagus', 'apdetan', 'baru', 'hilang', 'harus', 'nonaktif', 'aksesbilitas', 'bikin', 'ribet']",Negative,Positive,Negative,Negative
Good,['good'],Negative,Positive,Positive,Positive
"Tidak bisa gunakan, close terus","['tidak', 'close']",Negative,Negative,Negative,Negative
"Aplikasi perbankan jelek caslessnya tidak bisa di pake harus nelpon dulu ke bank, ribet, bahkan banyak potongan. tidak seperti aplikasi bank sebelah B**m* simpel daftarnya tanpa vc langsung semua layanan bisa di gunakan..","['aplikasi', 'perban', 'jelek', 'caslessnya', 'tidak', 'pakai', 'nelpon', 'bank', 'ribet', 'potong', 'tidak', 'aplikasi', 'bank', 'belah', 'bm', 'simpel', 'daftar', 'vc', 'langsung', 'layan']",Negative,Negative,Negative,Negative
Kalau mau kirim antar bank sering muter2 tok,"['kirim', 'bank', 'muter', 'tok']",Negative,Negative,Positive,Negative
